"hour","GlobalActivePower","GlobalReactivePower","SubMeter1","SubMeter2","SubMeter3","Voltage","temp","feelslike","dew","humidity","precip","precipprob","snow","snowdepth","windspeed","sealevelpressure","cloudcover","visibility"
2009-01-25 09:00:00,97.726,2.012,0,0,0,242.288,1.8,-0.9,0.3,89.51,0,0,0,0,9.3,999.3,0,21.4
2009-01-25 10:00:00,89.838,3.07,0,31,0,239.087333333333,1.5,-2.2,0,90.02,0,0,0,0,12.9,998.5,2.4,20.9
2009-01-25 11:00:00,75.598,2.498,0,0,618,241.0915,1.4,-2.3,0.2,91.72,0,0,0,0,13.3,998,8.4,18.8
2009-01-25 12:00:00,204.47,11.64,1013,625,1040,237.674833333333,1.3,-2.2,0.4,93.1,0,0,0,0,12.2,997.6,46.5,14.2
2009-01-25 13:00:00,259.826,17.318,663,2028,1064,240.448,1.5,-2.1,0.7,94.28,0,0,0,0,12.8,996.6,62.3,8.5
2009-01-25 14:00:00,154.416,11.524,23,967,1110,245.723166666667,1.5,-3.1,0.7,94.65,0,0,0,0,18.4,995.8,89.6,8.1
2009-01-25 15:00:00,190.958,8.338,562,1097,1096,244.166833333333,1.7,-2.7,0.7,93.38,0,0,0,0,17.5,995.4,91.8,7.9
2009-01-25 16:00:00,133.678,5.754,580,42,1093,243.759166666667,2,-2.1,1.4,95.39,0,0,0,0,16,994.8,92.8,8
2009-01-25 17:00:00,143.966,4.62,0,349,1047,238.5825,2.4,-1.7,1.4,93.18,0,0,0,0,16.3,994.5,92.5,9.3
2009-01-25 18:00:00,128.994,4.978,0,0,1038,237.438166666667,2.8,-1.7,1.4,90.37,0,0,0,0,20,994.5,92.5,13.7
2009-01-25 19:00:00,165.028,8.05,0,630,949,237.144166666667,4.2,0.6,1.8,84.14,0,0,0,0,16,993.9,90,11.9
2009-01-25 20:00:00,75.318,4.812,0,20,0,240.318333333333,5.2,1.3,1.8,78.51,0,0,0,0,20.2,993.5,90.7,12.3
2009-01-25 21:00:00,72.05,6.916,0,56,0,240.407166666667,5.8,2.3,1.8,75.51,0,0,0,0,18.2,992.9,90.7,12.3
2009-01-25 22:00:00,31.67,4.748,0,9,53,243.255333333333,6.9,3.8,2.2,72.2,0,0,0,0,16.9,991.8,90.8,12.5
2009-01-25 23:00:00,68.394,3.874,0,13,725,244.606166666667,7.2,4.2,2,69.69,0,0,0,0,17,991.1,83.5,12.7
2009-01-26,23.806,5.454,0,39,0,243.2985,7.1,4.5,1.5,67.45,0,0,0,0,14,990.5,97.9,12.7
2009-01-26 01:00:00,16.58,3.02,0,9,0,244.818666666667,7.2,4.9,1.5,67.13,0,0,0,0,12.2,990.8,98.2,12.7
2009-01-26 02:00:00,18.476,6.138,0,43,0,245.4415,6.3,4.6,2.3,75.82,0.151,100,0,0,8.1,990.9,97.2,19.6
2009-01-26 03:00:00,15.504,2.7,0,0,0,245.201166666667,6.2,4,1.5,71.67,0,0,0,0,10.5,990.9,94.7,27.2
2009-01-26 04:00:00,15.52,2.732,0,0,0,244.621166666667,6,4.1,1.7,74.04,0.076,100,0,0,8.9,991.5,93.4,20.7
2009-01-26 05:00:00,17.582,5.594,0,32,0,245.591,5.4,3.2,2.8,83.45,0.392,100,0,0,9.8,991.8,96.2,19.6
2009-01-26 06:00:00,49.566,3.512,0,0,0,244.672833333333,5.1,2.7,3,86.19,0,0,0,0,10.3,992.5,96.2,28.8
2009-01-26 07:00:00,140.386,7.996,0,29,996,239.595,5.2,3.1,3.6,89.44,0.16,100,0,0,9.4,992.9,100,27.7
2009-01-26 08:00:00,95.07,4.376,0,3,1045,238.287333333333,5.2,3.3,4,91.76,0.014,100,0,0,8.5,993.8,97.5,24.2
2009-01-26 09:00:00,87.348,2.884,0,0,1058,239.847833333333,5.3,3.3,4.3,93.7,0,0,0,0,8.5,993.9,95,17.7
2009-01-26 10:00:00,70.312,4.946,0,32,681,238.735166666667,5.4,4.1,4.5,93.5,0,0,0,0,6.5,994.1,97.6,19.2
2009-01-26 11:00:00,22.174,3.408,0,0,0,243.37,5.3,4.1,4.5,94.6,0,0,0,0,5.8,994.9,95,18
2009-01-26 12:00:00,104.994,6.256,0,7,860,242.558666666667,5.5,4.2,4.4,93.21,0,0,0,0,6.3,995.1,92.8,20
2009-01-26 13:00:00,116.142,6.166,0,26,1076,241.841333333333,5.4,3.7,4.3,92.84,0,0,0,0,7.8,995.8,87.6,20.7
2009-01-26 14:00:00,106.928,3.258,0,0,1103,244.944666666667,4.2,2.9,3.1,92.56,0,0,0,0,5.9,995.9,49.4,11.6
2009-01-26 15:00:00,112.968,5.028,0,32,1107,245.540166666667,3.7,2.5,2.9,94.34,0,0,0,0,5.5,996.4,60.7,10.2
2009-01-26 16:00:00,64.506,3.666,0,0,395,247.183666666667,3.3,0.8,2.6,94.84,0,0,0,0,9.4,997.2,79.5,7.4
2009-01-26 17:00:00,53.454,5.05,0,0,0,242.515166666667,3.1,0.3,2.4,95.39,0,0,0,0,10.2,998.2,70.6,2.3
2009-01-26 18:00:00,41.974,5.068,0,32,0,243.837833333333,3.5,1.6,3,96.25,0,0,0,0,7.4,999,99,4.2
2009-01-26 19:00:00,143.328,6.128,0,0,841,240.4755,3.8,1.3,3.1,95.09,0,0,0,0,9.5,999.8,98.9,5.4
2009-01-26 20:00:00,113.292,2.78,522,15,0,241.2505,4.2,2.7,3.2,93.43,0,0,0,0,6.5,1000.2,99,5.4
2009-01-26 21:00:00,145.472,6.258,598,17,659,241.486,4.3,2.9,3.1,92.15,0,0,0,0,5.9,1000.5,99.7,6.4
2009-01-26 22:00:00,51.994,4.31,1,0,0,245.5635,4.7,4.7,3.3,90.26,0,0,0,0,4.7,1000.8,99.7,8.6
2009-01-26 23:00:00,47.096,6.548,0,32,0,246.129333333333,5,4,3.3,88.57,0,0,0,0,5.4,1001,92.5,9.7
2009-01-27,25.338,3.786,0,0,0,245.572666666667,5,5,3.1,87.26,0,0,0,0,2.2,1002,92.5,9.1
2009-01-27 01:00:00,22.724,3.98,0,0,0,245.96,4.8,3.9,3,88.58,0,0,0,0,4.8,1002.4,92.5,9.7
2009-01-27 02:00:00,24.886,6.944,0,32,0,247.9445,4.7,4.7,2.9,88.05,0,0,0,0,4.6,1003.3,99,13.3
2009-01-27 03:00:00,21.428,3.338,0,0,0,247.633833333333,4.7,4.7,2.7,87.26,0,0,0,0,3.6,1004.1,99,13.8
2009-01-27 04:00:00,22.496,5.33,0,22,0,247.732333333333,4.8,4.8,2.8,87.34,0,0,0,0,4.8,1005.1,100,13.2
2009-01-27 05:00:00,60.952,3.966,0,10,653,246.328,4.6,4.6,2.7,87.52,0,0,0,0,2.5,1005.7,100,11.4
2009-01-27 06:00:00,44.516,3.812,0,0,0,243.868833333333,4.8,2.9,2.7,86.56,0,0,0,0,7.9,1006.6,100,9
2009-01-27 07:00:00,121.804,6.218,0,31,912,240.015833333333,4.9,3.6,2.8,86.44,0,0,0,0,6,1007.1,100,7.8
2009-01-27 08:00:00,104.756,4.51,0,0,1068,240.995333333333,4.7,2.6,2.7,86.53,0,0,0,0,8.8,1008.1,100,8
2009-01-27 09:00:00,106.058,9.538,0,0,1072,241.448666666667,4.4,2.5,2.3,85.79,0,0,0,0,7.8,1008.4,100,9.5
2009-01-27 10:00:00,95.22,8.696,0,31,1060,240.0525,4.1,2.2,2.1,86.84,0,0,0,0,7.9,1009.1,100,9.5
2009-01-27 11:00:00,77.272,2.84,0,0,596,240.901666666667,3.7,1,2.2,89.34,0,0,0,0,10.6,1009.9,100,8.8
2009-01-27 12:00:00,37.114,4.884,0,13,0,243.345,3.3,0.8,2,90.95,0,0,0,0,9.4,1010.4,100,8
2009-01-27 13:00:00,55.192,11.422,0,19,0,243.801,2.9,0.1,1.6,91.09,0,0,0,0,10.3,1010.5,100,9
2009-01-27 14:00:00,29.356,4.114,0,0,0,245.382333333333,2.9,0.4,1.5,90.51,0,0,0,0,9.3,1010.8,100,9.1
2009-01-27 15:00:00,24.728,8.402,0,32,0,247.871666666667,3.1,1.3,1.5,89.45,0,0,0,0,6.5,1011.3,92.8,8.8
2009-01-27 16:00:00,21.354,4.446,0,0,0,246.491,3.2,1.7,1.7,89.46,0,0,0,0,6,1011.9,92.8,10
2009-01-27 17:00:00,61.216,2.814,0,0,604,242.529666666667,3.3,1.6,1.7,88.94,0,0,0,0,6.8,1012.9,92.5,8.3
2009-01-27 18:00:00,30.994,6.08,0,31,0,242.5095,3.3,0.4,1.6,88.21,0,0,0,0,11.4,1013.2,100,8
2009-01-27 19:00:00,174.794,11.222,892,0,485,239.762833333333,3.5,0.5,1.7,88.47,0,0,0,0,11.7,1013.8,100,7.9
2009-01-27 20:00:00,102.02,6.574,4,1,158,241.947833333333,3.7,0.8,2.1,89.25,0,0,0,0,11.2,1013.9,100,7.9
2009-01-27 21:00:00,75.48,4.972,0,30,0,241.7385,4.4,2.5,2.6,87.93,0,0,0,0,7.9,1013.9,100,7.3
2009-01-27 22:00:00,62.366,2.422,0,0,0,243.4125,5,2.8,2.8,85.64,0,0,0,0,9.6,1013.9,100,8.2
2009-01-27 23:00:00,22.966,5.326,0,26,0,247.2565,5.4,3.1,3.1,84.68,0,0,0,0,10.6,1013.9,98.3,8.7
2009-01-28,159.272,4.654,496,383,689,244.905,5.8,4.5,3,81.78,0,0,0,0,6.6,1014.5,90,8.8
2009-01-28 01:00:00,73.298,4.88,174,52,670,242.343666666667,5.5,3.5,3,83.84,0,0,0,0,8.7,1014.9,90,8.9
2009-01-28 02:00:00,43.534,5.748,424,31,0,246.5125,4.8,2.6,2.6,85.65,0,0,0,0,9.2,1014.9,57.2,10
2009-01-28 03:00:00,16.146,2.92,0,0,0,247.125,3.8,1.7,1.9,87.6,0,0,0,0,8.1,1015.5,68,9.5
2009-01-28 04:00:00,15.996,2.642,0,0,0,247.714666666667,2.9,1.1,1.4,90.22,0,0,0,0,6.6,1015.8,76.5,6.8
2009-01-28 05:00:00,18.302,5.488,0,32,0,246.676833333333,2.5,0.7,1.3,91.4,0,0,0,0,6.7,1015.9,76.1,5.3
2009-01-28 06:00:00,31.654,4.542,0,0,0,246.112666666667,1.9,-0.5,0.7,91.82,0,0,0,0,8.3,1015.9,97.2,2
2009-01-28 07:00:00,112.144,4.864,0,10,987,242.237666666667,1.9,-1,1.2,95.2,0,0,0,0,9.7,1015.9,90,0.4
2009-01-28 08:00:00,97.82,3.646,0,21,1062,240.289833333333,2,-0.8,1.4,95.78,0,0,0,0,9.5,1016.4,97.6,2.7
2009-01-28 09:00:00,97.94,2.46,0,0,1068,240.841,2.2,2.2,1.3,93.62,0,0,0,0,4.1,1015.9,97.6,5.2
2009-01-28 10:00:00,128.284,5.182,0,31,1079,242.281166666667,2.2,2.2,1.3,93.39,0,0,0,0,2.5,1015.9,97.6,6
2009-01-28 11:00:00,133.878,4.392,0,0,1068,240.849833333333,2.4,2.4,1.1,90.9,0,0,0,0,3.8,1015.9,97.6,7.7
2009-01-28 12:00:00,127.228,3.532,0,0,1087,243.188666666667,2.6,0.7,0.8,88.09,0,0,0,0,6.6,1015.9,97.6,10
2009-01-28 13:00:00,125.244,3.182,0,32,1095,243.9645,2.5,0.9,0.7,87.56,0,0,0,0,5.9,1015.9,97.6,10
2009-01-28 14:00:00,140.078,4.93,0,100,1095,244.014666666667,2.5,0.8,0.6,87.03,0,0,0,0,6.3,1015.5,99.3,10.2
2009-01-28 15:00:00,252.562,7.654,0,2103,1092,243.807666666667,2.5,-0.4,0.6,87.17,0,0,0,0,10.4,1015.5,99.3,9.3
2009-01-28 16:00:00,258.074,5.396,0,2043,1090,243.480666666667,2.8,0.6,0.6,85.23,0,0,0,0,7.8,1015.9,100,9.4
2009-01-28 17:00:00,193.932,4.696,0,509,492,240.965166666667,2.9,0.4,0.5,84.19,0,0,0,0,8.9,1015.9,99.3,10.3
2009-01-28 18:00:00,232.52,5.298,0,1448,0,236.708166666667,2.9,0.8,0.7,85.5,0,0,0,0,7.9,1015.9,99.7,9.6
2009-01-28 19:00:00,142.748,10.7,5,48,43,240.636833333333,3,0.4,0.3,82.62,0,0,0,0,9.7,1016.4,99.7,10.8
2009-01-28 20:00:00,169.918,3.808,562,33,1052,239.012833333333,3.4,1.1,-0.3,76.53,0,0,0,0,8.5,1016.4,99.3,13.1
2009-01-28 21:00:00,105.036,6.19,640,41,616,239.3865,3.5,1,-0.3,76.33,0,0,0,0,9.7,1015.9,99.3,13
2009-01-28 22:00:00,27.502,4.25,0,9,0,243.96,3.7,2,-0.3,75.29,0,0,0,0,6.6,1015.5,100,13.4
2009-01-28 23:00:00,18.624,4.966,0,23,0,245.757833333333,3.6,1.4,-0.3,75.78,0,0,0,0,8.3,1015.5,98.9,13.7
2009-01-29,18.08,4.574,0,29,0,246.386,3.6,3.6,-0.7,73.5,0,0,0,0,4.5,1015.5,91.8,13.2
2009-01-29 01:00:00,16.402,3.15,0,9,0,243.413166666667,3.5,2.4,-0.7,73.71,0,0,0,0,5,1015.9,91,14.2
2009-01-29 02:00:00,18.216,4.236,0,32,0,245.787666666667,3.4,1.8,-0.5,75.68,0,0,0,0,6.3,1016.2,93.5,17.6
2009-01-29 03:00:00,16.71,5.382,0,0,0,245.829,2.8,0.6,-0.9,76.33,0,0,0,0,7.9,1016.5,93.6,13.1
2009-01-29 04:00:00,55.678,4.75,0,0,644,245.5375,2.1,-0.8,-0.8,81.07,0,0,0,0,10.1,1016.5,64.6,10.6
2009-01-29 05:00:00,18.168,3.436,0,31,0,245.292,0.7,-1.4,-0.7,90.29,0,0,0,0,6.6,1016.5,64.6,2.6
2009-01-29 06:00:00,41.626,3.466,0,0,0,244.1125,0.1,-2,-1.1,92.11,0,0,0,0,6.2,1017,70,0.6
2009-01-29 07:00:00,123.744,3.49,0,10,968,239.907666666667,-0.3,-2.6,-1.2,93.43,0,0,0,0,6.7,1016.3,NA,0.3
2009-01-29 08:00:00,114.846,5.304,0,24,1068,240.838,-1,-3.5,-2,93.49,0,0,0,0,6.8,1016.5,100,0.6
2009-01-29 09:00:00,112.7,4.794,0,0,1066,240.659,-1.4,-4.4,-2.4,92.59,0,0,0,0,8,1016.5,94.4,0.6
2009-01-29 10:00:00,82.816,4.618,0,25,708,240.241333333333,-1.7,-3.6,-2.6,93.54,0,0,0,0,5.3,1016.3,100,0.8
2009-01-29 11:00:00,57.948,3.498,0,6,287,241.865166666667,-2,-4.2,-2.8,94.42,0,0,0,0,5.7,1017.3,90,0.3
2009-01-29 12:00:00,114.516,3.27,0,0,1073,241.4275,-1.9,-4.2,-2.5,95.17,0,0,0,0,6.1,1017.5,95.1,1.6
2009-01-29 13:00:00,109.886,5.556,0,31,1088,243.213833333333,-1.9,-4.3,-2.8,93.47,0,0,0,0,6.3,1016.9,100,0.9
2009-01-29 14:00:00,110.686,5.864,0,0,1058,244.4095,-1.9,-5,-2.8,93.49,0,0,0,0,8.2,1016.8,95.1,1.3
2009-01-29 15:00:00,44.426,3.682,0,0,0,247.228,-2,-4.8,-2.9,93.51,0,0,0,0,7.2,1016.5,95.1,1.7
2009-01-29 16:00:00,54.144,5.886,0,32,0,248.1315,-1.9,-4.5,-2.9,92.32,0,0,0,0,7,1016.9,96.7,1.3
2009-01-29 17:00:00,42.398,3.096,0,0,0,243.127833333333,-2,-5.7,-3,93.18,0,0,0,0,9.9,1017.4,100,1.4
2009-01-29 18:00:00,51.064,3.426,0,0,0,239.934,-1.8,-1.8,-2.8,93.05,0,0,0,0,4.7,1017.8,99,1.5
2009-01-29 19:00:00,100.296,6.934,0,34,0,239.940333333333,-1.2,-4.5,-2.6,90.65,0,0,0,0,9,1018.5,96.5,2.6
2009-01-29 20:00:00,80.092,4.782,0,0,0,242.610666666667,0.1,-2.2,-2.3,84.19,0,0,0,0,6.7,1018.5,66.8,3.7
2009-01-29 21:00:00,95.192,3.594,0,13,355,240.453,2.2,-0.2,-1.7,75.23,0,0,0,0,8.5,1017.9,33.3,5.2
2009-01-29 22:00:00,72.46,4.686,0,18,681,243.266333333333,3.8,1.3,-1.7,67.6,0,0,0,0,9.6,1017.4,3.8,5.9
2009-01-29 23:00:00,21.604,2.832,0,0,0,247.096833333333,4,1.4,-1.3,68.37,0,0,0,0,10.5,1016.9,5.8,6.3
2009-01-30,19.122,5.518,0,28,0,246.7625,3.9,1,-1.5,67.79,0,0,0,0,11.5,1016.9,5.8,7.4
2009-01-30 01:00:00,17.646,3.524,0,3,0,246.216,3.4,0.8,-1.5,70.29,0,0,0,0,9.8,1017.6,3.8,7.6
2009-01-30 02:00:00,17.192,2.804,0,0,0,248.225333333333,2.3,0.4,-1.6,75.37,0,0,0,0,6.7,1018,5,6.4
2009-01-30 03:00:00,19.126,4.948,0,31,0,247.658666666667,2,-1.7,-1.1,80.39,0,0,0,0,13.6,1018.6,3.8,7.1
2009-01-30 04:00:00,17.866,3.858,0,0,0,248.107333333333,1.3,-0.9,-1.2,83.36,0,0,0,0,7.3,1018.6,6.8,5.9
2009-01-30 05:00:00,16.756,2.978,0,0,0,246.384333333333,1,-2.1,-1.3,84.15,0,0,0,0,10,1018.5,6.8,5.6
2009-01-30 06:00:00,104.944,7.344,0,30,947,243.136,0.7,-2.8,-1.6,84.87,0,0,0,0,11.5,1018.6,2.8,5.6
2009-01-30 07:00:00,150.8,5.156,131,0,1070,241.123,0.3,-1.6,-1.6,86.76,0,0,0,0,6,1018.6,2.8,5.1
2009-01-30 08:00:00,115.234,4.74,472,0,1067,240.795333333333,-0.1,-1.9,-1.8,88.1,0,0,0,0,5.7,1018.6,0,5.1
2009-01-30 09:00:00,128.024,4.676,553,31,1090,243.341666666667,0,-3.8,-1.7,88.31,0,0,0,0,12,1018.6,0,5.1
2009-01-30 10:00:00,75.994,2.168,0,0,726,242.2745,-0.5,-3.7,-2.2,88.51,0,0,0,0,9.4,1018.5,0,4.8
2009-01-30 11:00:00,64.176,5.134,0,0,372,242.707833333333,-0.3,-3.2,-2.1,87.94,0,0,0,0,8.4,1018.3,0,3.1
2009-01-30 12:00:00,115.702,5.426,0,31,1087,243.045166666667,-0.4,-3.9,-2.3,87.1,0,0,0,0,10.2,1018.3,0,5.1
2009-01-30 13:00:00,120.938,7.288,0,0,1077,241.925833333333,-1.3,-4.9,-2.9,88.99,0,0,0,0,9.8,1018.3,0,5.3
2009-01-30 14:00:00,117.586,7.718,0,0,1099,244.464333333333,-0.8,-4.4,-2.6,87.25,0,0,0,0,10.7,1018.3,5.4,4.7
2009-01-30 15:00:00,116.842,6.524,0,31,1126,247.631666666667,-1,-4.9,-3,86.41,0,0,0,0,11.6,1017.8,5.4,5
2009-01-30 16:00:00,94.828,7.088,0,0,641,246.4225,-1.1,-5.1,-3,86.98,0,0,0,0,11.5,1018.4,2.1,8.7
2009-01-30 17:00:00,181.186,2.382,0,0,1067,240.774333333333,-1.1,-5.1,-3.2,85.53,0,0,0,0,11.8,1018.1,15.1,8.8
2009-01-30 18:00:00,151.556,6.82,0,31,761,239.4925,-0.3,-4.2,-2.9,82.69,0,0,0,0,12.3,1017.4,39,9
2009-01-30 19:00:00,119.982,5.164,466,0,0,241.362333333333,1,-3,-2.6,77.11,0,0,0,0,14,1017.6,17.4,9.2
2009-01-30 20:00:00,99.064,4.758,0,20,0,244.841,2.5,-1.5,-1.8,73.1,0,0,0,0,16,1016.5,46.5,9.6
2009-01-30 21:00:00,116.47,4.532,0,13,0,243.786666666667,3.9,0.1,-1.5,68.19,0,0,0,0,16.4,1015.8,58.6,9.7
2009-01-30 22:00:00,56.002,3.764,0,0,0,245.791,4.6,1.3,-1.4,65.07,0,0,0,0,15.1,1015.1,75.4,10.2
2009-01-30 23:00:00,22.002,5.782,0,31,17,246.686166666667,4.6,0.6,-1.1,66.93,0,0,0,0,19.2,1014.3,73.1,10.5
2009-01-31,47.766,5.098,0,0,521,246.2675,4.5,0.5,-1.1,67.19,0,0,0,0,19.7,1014.5,77.7,10.5
2009-01-31 01:00:00,17.04,4.294,0,11,0,247.039333333333,3.5,-0.3,-1.2,71.16,0,0,0,0,16.3,1014.4,76.8,10.3
2009-01-31 02:00:00,17.342,4.278,0,20,0,245.8365,2.9,-0.6,-1.2,74.39,0,0,0,0,13.6,1014.5,65.6,8.1
2009-01-31 03:00:00,16.97,3.658,0,0,0,246.3825,2.3,-1,-1.3,77.14,0,0,0,0,12,1014.3,45.3,7.7
2009-01-31 04:00:00,18.164,5.176,0,30,0,246.5615,2.4,-1,-1,78.62,0,0,0,0,12.5,1013.6,45.3,7.5
2009-01-31 05:00:00,16.17,4.162,0,0,0,246.774666666667,2.6,-1.3,-1,77.18,0,0,0,0,15.5,1013.5,50.9,7.2
2009-01-31 06:00:00,22.658,5.07,0,0,0,245,2.8,-1,-1.1,75.84,0,0,0,0,15.3,1013,50.9,7.8
2009-01-31 07:00:00,159.606,7.18,0,31,936,242.219166666667,2.6,-1.4,-1.1,76.61,0,0,0,0,15.9,1012.8,28.5,8.3
2009-01-31 08:00:00,146.218,6.398,0,0,1079,242.165166666667,2.4,-1,-1.5,75.38,0,0,0,0,12.8,1012.5,28.5,8.3
2009-01-31 09:00:00,150.528,3.86,0,594,1075,241.7775,2.3,-1.3,-1.5,75.8,0,0,0,0,14,1012.3,11.9,6
2009-01-31 10:00:00,106.246,5.344,0,77,1072,241.321166666667,1.9,-2.2,-2,75.59,0,0,0,0,15.6,1011.6,28.5,8.7
2009-01-31 11:00:00,194.368,6.04,0,1408,1044,238.206166666667,1.4,-2.5,-2.3,76.36,0,0,0,0,14.3,1011.5,28.5,8.4
2009-01-31 12:00:00,167.142,15.42,0,1047,1066,240.638,1.3,-2.7,-2.5,75.57,0,0,0,0,14.5,1011.5,28.5,8.2
2009-01-31 13:00:00,131.988,3.806,572,187,901,242.5775,1,-3.3,-2.9,74.87,0,0,0,0,16.1,1011.2,25.6,8
2009-01-31 14:00:00,162.316,8.194,610,1681,0,243.7875,0.6,-4,-3.1,76.57,0,0,0,0,16.6,1010.8,64.2,8.9
2009-01-31 15:00:00,75.682,13.15,540,37,0,246.048333333333,0.4,-3.7,-3.3,76.57,0,0,0,0,13.6,1010.6,71.6,9.3
2009-01-31 16:00:00,204.446,24.458,1246,10,976,244.2815,-0.1,-4.1,-3.4,78.25,0,0,0,0,13,1010.6,49.4,9.3
2009-01-31 17:00:00,304.35,24.646,1441,843,1027,236.728333333333,-0.2,-4.2,-3.7,77.38,0,0,0,0,13.1,1010.8,70.5,9.4
2009-01-31 18:00:00,225.804,18.81,216,534,306,235.323833333333,0.5,-4.3,-3.4,75.35,0,0,0,0,17.4,1010.6,75.2,9.7
2009-01-31 19:00:00,270.214,21.226,1062,32,1043,238.025333333333,1.6,-3,-3.2,70.64,0,0,0,0,18.4,1010.6,74.5,9.8
2009-01-31 20:00:00,234,12.444,1241,0,1061,239.985666666667,2.9,-1.1,-2.9,65.3,0,0,0,0,17.2,1010.1,53.2,10
2009-01-31 21:00:00,208.306,12.992,715,13,1054,239.279333333333,4,0.1,-2.7,61.65,0,0,0,0,17.3,1009.8,46.8,13.6
2009-01-31 22:00:00,229.3,18.49,634,20,1063,240.250166666667,4.4,1,-2.4,61.27,0,0,0,0,14.7,1009.8,45.7,14.3
2009-01-31 23:00:00,186.228,4.518,1,0,1085,242.8365,4.4,0.8,-2,63.18,0,0,0,0,15.9,1009.5,52.9,14.1
2009-02-01,199.3,5.184,2,20,1089,243.304666666667,3.8,0.2,-2.4,64.11,0,0,0,0,15.3,1009.8,35.4,13.8
2009-02-01 01:00:00,184.536,8.27,803,370,1094,243.884666666667,3.1,-1.2,-2.3,67.34,0,0,0,0,19.3,1009.9,32.8,13.7
2009-02-01 02:00:00,84.92,5.436,0,0,1103,244.996833333333,2.1,-1.8,-2.6,70.94,0,0,0,0,14.9,1009.8,39.6,10.3
2009-02-01 03:00:00,36.16,5.976,0,27,273,247.658333333333,1.4,-2.6,-3,72.44,0,0,0,0,14.8,1009.8,27.1,9.3
2009-02-01 04:00:00,19.766,5.556,0,6,0,248.757833333333,0.9,-3.3,-3.3,73.39,0,0,0,0,15.1,1009.8,7.3,9
2009-02-01 05:00:00,19.302,5.44,0,0,0,248.493666666667,0.4,-4.4,-3.8,73.54,0,0,0,0,18.4,1009.8,2.4,8.5
2009-02-01 06:00:00,19.466,4.968,0,27,0,248.131666666667,-0.2,-4.9,-4.2,74.18,0,0,0,0,16.4,1009.8,2.4,8.5
2009-02-01 07:00:00,18.09,4.358,0,7,0,244.744666666667,-0.9,-5.3,-4.6,76.13,0,0,0,0,13.8,1009.8,9.8,6.2
2009-02-01 08:00:00,65.486,4.288,0,0,394,244.517666666667,-1.4,-6.2,-5,76.65,0,0,0,0,15.2,1009.4,2.4,8.5
2009-02-01 09:00:00,67.328,5.454,0,19,321,241.480666666667,-1.6,-6.5,-5.3,75.93,0,0,0,0,15.9,1008.7,0,9.7
2009-02-01 10:00:00,32.99,3.644,0,14,0,244.012666666667,-1.7,-6.3,-5.4,75.46,0,0,0,0,14.1,1008.2,0,10.3
2009-02-01 11:00:00,88.59,10.35,916,0,0,242.474,-1.8,-6.1,-5.5,75.31,0,0,0,0,12.9,1007.7,0,11.2
2009-02-01 12:00:00,124.656,14.242,420,10,974,241.408166666667,-1.9,-6.5,-5.7,75.15,0,0,0,0,13.6,1007.3,0,11.3
2009-02-01 13:00:00,128.582,7.85,552,23,1010,243.356166666667,-1.7,-6.7,-6,72.68,0,0,0,0,16.2,1006.7,0,12.9
2009-02-01 14:00:00,69.658,5.336,528,0,0,249.381333333333,-2.1,-7.6,-6,74.59,0,0,0,0,18.7,1006.3,0,14.9
2009-02-01 15:00:00,44.916,8.58,109,0,0,249.235833333333,-2.2,-7.3,-6.1,74.87,0,0,0,0,15.7,1005.7,2.8,14.5
2009-02-01 16:00:00,NA,NA,NA,NA,NA,NA,-2.1,-7.8,-6.4,72.65,0,0,0,0,19.3,1005.7,3.8,14.8
2009-02-01 17:00:00,NA,NA,NA,NA,NA,NA,-2.1,-7.6,-6.1,74.15,0,0,0,0,18.9,1005.1,4.3,18.2
2009-02-01 18:00:00,140.196,3.034,0,0,600,239.566833333333,-1.1,-6.8,-6.2,68.36,0,0,0,0,21.7,1004.5,3.6,18.9
2009-02-01 19:00:00,87.932,13.864,0,33,0,242.311666666667,-0.2,-5.6,-5.9,65.3,0,0,0,0,21.2,1004.4,2.1,22.8
2009-02-01 20:00:00,137.366,2.638,0,0,636,242.408,0.7,-4.5,-5.5,63.33,0,0,0,0,20.8,1004.3,14.4,19.7
2009-02-01 21:00:00,65.212,4.558,0,0,0,242.8875,1.8,-3.1,-6.1,55.56,0,0,0,0,21.5,1003.5,38.7,21.6
2009-02-01 22:00:00,45.646,7.706,0,33,0,245.3635,1.7,-3.1,-6,56.82,0,0,0,0,19.7,1002.4,85.9,20.1
2009-02-01 23:00:00,16.872,4.392,0,0,0,247.2535,1.9,-2.6,-5.9,56.45,0,0,0,0,18.5,1001.4,85.9,21
2009-02-02,16.536,3.692,0,0,0,247.2915,1.6,-3.8,-6.1,56.77,0,0,0,0,24.6,1001.4,64.3,20.2
2009-02-02 01:00:00,18.09,5.668,0,33,0,247.250666666667,1.4,-3.4,-6.2,56.89,0,0,0,0,20,1000.6,86.6,21
2009-02-02 02:00:00,16.488,3.292,0,0,0,250.374666666667,1,-4.2,-6.9,55.86,0,0,0,0,21.6,1000.9,92.8,18.2
2009-02-02 03:00:00,51.852,3.29,0,0,589,249.355333333333,0.9,-3.6,-6.7,56.57,0,0,0,0,16.9,1000.6,94,25.1
2009-02-02 04:00:00,17.95,5.962,0,19,0,248.461333333333,0.7,-3.7,-5.9,61.57,0,0,0,0,15.6,1000.4,96.6,26.2
